track_name,artist_name,genre,track_popularity,predicted_popularity,artist_popularity,artist_followers,residual
Never Gonna Be Alone,Nickelback,Rock,63.0,54.43084041343003,80.0,8033061.0,8.569159586569967
If You're Reading This,Tim McGraw,Country,51.0,47.55427080528213,71.0,5117638.0,3.4457291947178703
If You're Reading This,Tim McGraw,Country,51.0,47.55427080528213,71.0,5117638.0,3.4457291947178703
Slow Dancing in a Burning Room,John Mayer,Pop,75.0,54.19745330139096,78.0,6275040.0,20.802546698609042
Slow Dancing in a Burning Room,John Mayer,Pop,75.0,54.19745330139096,78.0,6275040.0,20.802546698609042
Nine In the Afternoon,Panic! At the Disco,Alternative,57.0,53.058468741501024,78.0,12834379.0,3.9415312584989763
Nine In the Afternoon,Panic! At the Disco,Alternative,57.0,53.058468741501024,78.0,12834379.0,3.9415312584989763
Adventure of a Lifetime,Coldplay,Alternative,15.0,57.151795624335925,91.0,62142753.0,-42.151795624335925
Adventure of a Lifetime,Coldplay,Alternative,15.0,57.151795624335925,91.0,62142753.0,-42.151795624335925
Drag Me Down,One Direction,Pop,79.0,58.269362885010715,85.0,40607447.0,20.730637114989285
Drag Me Down,One Direction,Pop,79.0,58.269362885010715,85.0,40607447.0,20.730637114989285
Toxic,Britney Spears,Pop,46.0,52.742936063975854,84.0,18332608.0,-6.742936063975854
Toxic,Britney Spears,Pop,46.0,52.742936063975854,84.0,18332608.0,-6.742936063975854
Come Over,Kenny Chesney,Country,64.0,48.0602464523017,71.0,4954062.0,15.939753547698302
Come Over,Kenny Chesney,Country,64.0,48.0602464523017,71.0,4954062.0,15.939753547698302
Rock With You,Michael Jackson,Pop,83.0,61.20128994173651,87.0,38912920.0,21.798710058263488
Rock With You,Michael Jackson,Pop,83.0,61.20128994173651,87.0,38912920.0,21.798710058263488
Sweet Disposition,The Temper Trap,Alternative,76.0,56.56395457121041,72.0,794005.0,19.43604542878959
Sweet Disposition,The Temper Trap,Alternative,76.0,56.56395457121041,72.0,794005.0,19.43604542878959
"Best Song Ever (from ""This Is Us"")",One Direction,Pop,28.0,56.30585883965242,85.0,40607447.0,-28.305858839652423
"Best Song Ever (from ""This Is Us"")",One Direction,Pop,28.0,56.30585883965242,85.0,40607447.0,-28.305858839652423
Tonight (Best You Ever Had) [feat. Ludacris],John Legend,Soundtrack,64.0,41.73044707644157,78.0,8220483.0,22.26955292355843
Tonight (Best You Ever Had) [feat. Ludacris],John Legend,Soundtrack,64.0,41.73044707644157,78.0,8220483.0,22.26955292355843
Juicy (2005 Remaster),The Notorious B.I.G.,Hip-Hop/Rap,57.0,58.73991845575035,80.0,13183130.0,-1.7399184557503489
Juicy (2005 Remaster),The Notorious B.I.G.,Hip-Hop/Rap,57.0,58.73991845575035,80.0,13183130.0,-1.7399184557503489
Glitter In the Air,P!nk,Pop,54.0,53.496620158944445,80.0,18395396.0,0.5033798410555548
Glitter In the Air,P!nk,Pop,54.0,53.496620158944445,80.0,18395396.0,0.5033798410555548
BURN IT DOWN,LINKIN PARK,Hard Rock,47.0,60.2990490132758,91.0,32860006.0,-13.299049013275798
BURN IT DOWN,LINKIN PARK,Hard Rock,47.0,60.2990490132758,91.0,32860006.0,-13.299049013275798
Talk Dirty (feat. 2 Chainz),Jason Derulo,Pop,16.0,52.32947062296202,78.0,12516470.0,-36.32947062296202
Talk Dirty (feat. 2 Chainz),Jason Derulo,Pop,16.0,52.32947062296202,78.0,12516470.0,-36.32947062296202
Lost Boy,Ruth B.,Singer/Songwriter,65.0,53.257678769585105,72.0,4585547.0,11.742321230414895
Lost Boy,Ruth B.,Singer/Songwriter,65.0,53.257678769585105,72.0,4585547.0,11.742321230414895
A Country Boy Can Survive,"Hank Williams, Jr.",Country,58.0,46.59901254798336,69.0,1946420.0,11.400987452016643
A Country Boy Can Survive,"Hank Williams, Jr.",Country,58.0,46.59901254798336,69.0,1946420.0,11.400987452016643
Life After You,Daughtry,Rock,58.0,46.57570669870025,67.0,2421937.0,11.424293301299748
Life After You,Daughtry,Rock,58.0,46.57570669870025,67.0,2421937.0,11.424293301299748
I Drive Your Truck,Lee Brice,Country,58.0,48.839720366038854,67.0,2516156.0,9.160279633961146
I Drive Your Truck,Lee Brice,Country,58.0,48.839720366038854,67.0,2516156.0,9.160279633961146
Give Life Back to Music,Daft Punk,Pop,65.0,62.01553856385076,83.0,11091713.0,2.984461436149239
Give Life Back to Music,Daft Punk,Pop,65.0,62.01553856385076,83.0,11091713.0,2.984461436149239
You & I,One Direction,Pop,85.0,58.46340085939178,85.0,40607447.0,26.536599140608217
You & I,One Direction,Pop,85.0,58.46340085939178,85.0,40607447.0,26.536599140608217
Send Her My Love (2024 Remaster),Journey,Rock,45.0,51.16797200495876,76.0,6687304.0,-6.167972004958763
Send Her My Love (2024 Remaster),Journey,Rock,45.0,51.16797200495876,76.0,6687304.0,-6.167972004958763
Purple Rain,Prince & The Revolution,Pop,87.0,63.140852257190176,77.0,7980824.0,23.859147742809824
Purple Rain,Prince & The Revolution,Pop,87.0,63.140852257190176,77.0,7980824.0,23.859147742809824
Dirty Diana,Michael Jackson,Pop,73.0,61.74326435949191,87.0,38912920.0,11.25673564050809
Dirty Diana,Michael Jackson,Pop,73.0,61.74326435949191,87.0,38912920.0,11.25673564050809
Alone with You,Jake Owen,Country,53.0,45.279466959619185,61.0,2017406.0,7.720533040380815
Alone with You,Jake Owen,Country,53.0,45.279466959619185,61.0,2017406.0,7.720533040380815
Sugar (feat. Wynter),Flo Rida,Hip-Hop/Rap,63.0,53.59645698708589,82.0,9113949.0,9.403543012914113
Sugar (feat. Wynter),Flo Rida,Hip-Hop/Rap,63.0,53.59645698708589,82.0,9113949.0,9.403543012914113
All Summer Long,Kid Rock,Hard Rock,72.0,50.86946802865593,67.0,3043636.0,21.13053197134407
All Summer Long,Kid Rock,Hard Rock,72.0,50.86946802865593,67.0,3043636.0,21.13053197134407
Clair de Lune,The APM Orchestra,Soundtrack,0.0,10.910441216299233,15.0,372.0,-10.910441216299233
Clair de Lune,The APM Orchestra,Soundtrack,0.0,10.910441216299233,15.0,372.0,-10.910441216299233
If You Only Knew,Shinedown,Hard Rock,44.0,49.39754876508568,73.0,4618633.0,-5.397548765085681
If You Only Knew,Shinedown,Hard Rock,44.0,49.39754876508568,73.0,4618633.0,-5.397548765085681
"Just Like Fire (From ""Alice Through the Looking Glass"")",P!nk,Pop,70.0,55.658782849961504,80.0,18395396.0,14.341217150038496
"Just Like Fire (From ""Alice Through the Looking Glass"")",P!nk,Pop,70.0,55.658782849961504,80.0,18395396.0,14.341217150038496
Cheap Thrills (feat. Sean Paul),Sia,Pop,77.0,58.843860057649955,88.0,30874295.0,18.156139942350045
Cheap Thrills (feat. Sean Paul),Sia,Pop,77.0,58.843860057649955,88.0,30874295.0,18.156139942350045
"Whenever, Wherever",Shakira,Pop Latino,14.0,61.44301830051703,89.0,40948506.0,-47.44301830051703
"Whenever, Wherever",Shakira,Pop Latino,14.0,61.44301830051703,89.0,40948506.0,-47.44301830051703
A Little Bit Stronger,Sara Evans,Country,59.0,42.49900218212331,55.0,1204571.0,16.500997817876687
A Little Bit Stronger,Sara Evans,Country,59.0,42.49900218212331,55.0,1204571.0,16.500997817876687
Best Days of Your Life,Kellie Pickler,Country,50.0,32.580031105893624,43.0,922489.0,17.419968894106376
When You Love a Woman (2024 Remaster),Journey,Rock,42.0,50.144939642841614,76.0,6687304.0,-8.144939642841614
Animals,Nickelback,Rock,75.0,54.52985585338604,80.0,8033061.0,20.47014414661396
I'll Be Alright Without You (2024 Remaster),Journey,Rock,55.0,51.24188713395974,76.0,6687304.0,3.758112866040257
Half of My Heart,John Mayer,Rock,65.0,53.71931379646772,78.0,6275040.0,11.280686203532277
Ain't Worth the Whiskey,Cole Swindell,Country,17.0,39.826782877250174,65.0,2601126.0,-22.826782877250174
"Mary, Did You Know?",Pentatonix,Christmas: Pop,54.0,50.57777395750718,79.0,4048961.0,3.4222260424928166
True Love (feat. Lily Allen),P!nk,Pop,68.0,55.349160494757854,80.0,18395396.0,12.650839505242146
First of the Year (Equinox),Skrillex,Dance,65.0,48.28877696231077,77.0,7542201.0,16.71122303768923
Kiss You,One Direction,Pop,73.0,55.23247745034396,85.0,40607447.0,17.767522549656043
She's Everything,Brad Paisley,Country,68.0,48.8692742185662,67.0,2926162.0,19.130725781433803
Closer (feat. Halsey),The Chainsmokers,Dance,88.0,53.87751960724916,83.0,21555053.0,34.12248039275084
Don't Take the Girl,Tim McGraw,Country,65.0,51.86223992866716,71.0,5117638.0,13.137760071332842
Dreams,Fleetwood Mac,Rock,91.0,58.674714649454025,86.0,14472915.0,32.325285350545975
Girl Can't Help It (2024 Remaster),Journey,Rock,42.0,50.59650281103965,76.0,6687304.0,-8.596502811039649
Kiss Me,Ed Sheeran,Pop,43.0,50.385716999893624,90.0,124370422.0,-7.385716999893624
I Like It Like That (feat. New Boyz),Hot Chelle Rae,Pop,57.0,47.104175258649995,54.0,565222.0,9.895824741350005
Midnight Memories,One Direction,Pop,66.0,57.701384595677425,85.0,40607447.0,8.298615404322575
If It's Love,Train,Pop,48.0,44.02847960554568,75.0,4569142.0,3.9715203944543234
Where'd You Go (feat. Holly Brook & Jonah Matranga),Fort Minor,Hip-Hop/Rap,58.0,47.385805351985844,62.0,719897.0,10.614194648014156
Human Nature,Michael Jackson,Pop,75.0,61.38143251198547,87.0,38912920.0,13.618567488014527
Kyoto (feat. Sirah),Skrillex,Dance,61.0,50.28631354837812,77.0,7542201.0,10.713686451621882
"Jesus, Take the Wheel",Carrie Underwood,Pop,63.0,42.262385583708166,72.0,6160672.0,20.737614416291834
Car Radio,twenty one pilots,Alternative,71.0,57.09647535264712,85.0,26020787.0,13.903524647352882
Doin' What She Likes,Blake Shelton,Country,53.0,44.36800764261566,76.0,7554646.0,8.631992357384341
Be Good to Yourself (2024 Remaster),Journey,Rock,40.0,50.724827196331226,76.0,6687304.0,-10.724827196331226
The Fighter (feat. Ryan Tedder),Gym Class Heroes,Pop,60.0,42.09732534491723,71.0,1735564.0,17.90267465508277
Nothin' On You (feat. Bruno Mars),B.o.B,Hip-Hop/Rap,56.0,45.2105487826491,77.0,2373440.0,10.789451217350901
High Hopes,Panic! At the Disco,Alternative,32.0,49.51817773025251,78.0,12834379.0,-17.51817773025251
Fidelity,Regina Spektor,Alternative,61.0,43.99495276684727,61.0,1451058.0,17.00504723315273
Something In Your Mouth,Nickelback,Rock,50.0,53.523378637428706,80.0,8033061.0,-3.5233786374287064
Funhouse,P!nk,Pop,58.0,53.209860723590204,80.0,18395396.0,4.790139276409796
Broccoli (feat. Lil Yachty),DRAM,Hip-Hop/Rap,60.0,46.12278058750815,59.0,898258.0,13.877219412491847
Ask the Lonely (2024 Remaster),Journey,Rock,44.0,50.77065640517653,76.0,6687304.0,-6.770656405176531
Felt Good On My Lips,Tim McGraw,Country,46.0,46.795116363509,71.0,5117638.0,-0.7951163635090026
Hymn for the Weekend,Coldplay,Alternative,10.0,54.27372456692013,91.0,62142753.0,-44.27372456692013
Galway Girl,Ed Sheeran,Pop,28.0,53.86383981566116,90.0,124370422.0,-25.86383981566116
My Eyes (feat. Gwen Sebastian),Blake Shelton,Country,49.0,43.96580731320481,76.0,7554646.0,5.034192686795187
Letting Go (Dutty Love) [feat. Nicki Minaj],Sean Kingston,Pop,61.0,50.99226106324824,74.0,3898724.0,10.007738936751757
Since U Been Gone,Kelly Clarkson,Pop,32.0,50.67007204988474,82.0,11037647.0,-18.670072049884737
Nothing,The Script,Pop,63.0,51.29983754468739,78.0,8932663.0,11.700162455312608
Sangria,Blake Shelton,Country,34.0,44.61198237912154,76.0,7554646.0,-10.611982379121542
Wanna Be Startin' Somethin',Michael Jackson,Pop,72.0,62.457286122659006,87.0,38912920.0,9.542713877340994
It's Your Love,Faith Hill & Tim McGraw,Country,61.0,50.84610577827197,71.0,5117638.0,10.15389422172803
Don't Let the Old Man In,Toby Keith,Country,55.0,47.51278275147914,72.0,3101993.0,7.487217248520857
In the End,LINKIN PARK,Hard Rock,54.0,51.910205423341104,91.0,32860006.0,2.089794576658896
Hope You Get Lonely Tonight,Cole Swindell,Country,53.0,40.27156548630929,65.0,2601126.0,12.728434513690708
You Are Not Alone,Michael Jackson,Pop,74.0,61.869555509680744,87.0,38912920.0,12.130444490319256
Heavydirtysoul,twenty one pilots,Alternative,26.0,52.862679338224645,85.0,26020787.0,-26.862679338224645
Thriller,Michael Jackson,Pop,76.0,62.995527241098365,87.0,38912920.0,13.004472758901635
Will You Be There,Michael Jackson,Pop,55.0,60.93731404967694,87.0,38912920.0,-5.937314049676942
I Mean It (feat. Remo),G-Eazy,Hip-Hop/Rap,67.0,48.06093754356385,77.0,6379145.0,18.939062456436147
Don't Stop (Color On the Walls),Foster the People,Alternative,60.0,44.112592307358774,72.0,4078179.0,15.887407692641226
Anywhere with You,Jake Owen,Country,54.0,45.2628817615337,61.0,2017406.0,8.737118238466302
Grenade,Bruno Mars,Pop,80.0,48.841488242486605,94.0,78066276.0,31.158511757513395
"December, 1963 (Oh, What a Night)",The Four Seasons,Rock,39.0,35.99578816488636,58.0,741919.0,3.0042118351136367
Daughters,John Mayer,Rock,68.0,53.69950053535175,78.0,6275040.0,14.300499464648247
So Small,Carrie Underwood,Country,50.0,49.37025132231376,72.0,6160672.0,0.6297486776862371
(Kissed You) Good Night,Gloriana,Country,50.0,31.90382544859358,38.0,258870.0,18.09617455140642
Californication,Red Hot Chili Peppers,Rock,14.0,59.75386901579363,86.0,23725907.0,-45.75386901579363
"Lolli Lolli (Pop That Body) [feat. Project Pat, Young D & SuperPower]",Three 6 Mafia,Hip-Hop/Rap,53.0,53.2897798994944,67.0,1530364.0,-0.2897798994943983
Highway to Hell,AC/DC,Hard Rock,87.0,61.43065429195078,83.0,32991368.0,25.56934570804922
Hotel California,Eagles,Rock,86.0,58.64885703350826,80.0,12392981.0,27.351142966491743
This Is Gospel,Panic! At the Disco,Alternative,65.0,50.02436191527755,78.0,12834379.0,14.975638084722448
Solo,Iyaz,Pop,30.0,45.88255982595139,69.0,1200605.0,-15.88255982595139
Remember the Time,Michael Jackson,Pop,80.0,61.55529205769395,87.0,38912920.0,18.444707942306053
I Want It That Way,Backstreet Boys,Pop,44.0,49.36926557683747,79.0,6883076.0,-5.369265576837471
I Want to Know What Love Is,Foreigner,Rock,35.0,53.147815541953285,74.0,3958536.0,-18.147815541953285
Summertime,Kenny Chesney,Country,61.0,48.92088344985752,71.0,4954062.0,12.07911655014248
Give Me One Reason,Tracy Chapman,Singer/Songwriter,77.0,58.95501647968921,73.0,2113204.0,18.044983520310787
Big Poppa (2005 Remaster),The Notorious B.I.G.,Hip-Hop/Rap,83.0,56.156282242576346,80.0,13183130.0,26.843717757423654
Scar Tissue,Red Hot Chili Peppers,Rock,59.0,58.72495294163115,86.0,23725907.0,0.27504705836884824
Gypsy,Fleetwood Mac,Rock,79.0,60.107872266472725,86.0,14472915.0,18.892127733527275
If I Ain't Got You,Alicia Keys,R&B/Soul,48.0,57.82110592241366,81.0,13137191.0,-9.821105922413658
Afterlife,Avenged Sevenfold,Hard Rock,39.0,57.819534686350316,78.0,12043205.0,-18.819534686350316
Diana,One Direction,Pop,64.0,57.80461848711631,85.0,40607447.0,6.195381512883692
Lane Boy,twenty one pilots,Alternative,66.0,54.705941341353196,85.0,26020787.0,11.294058658646804
Dark Side,Kelly Clarkson,Pop,42.0,50.91053597948012,82.0,11037647.0,-8.910535979480123
Hells Bells,AC/DC,Hard Rock,78.0,64.04606481623645,83.0,32991368.0,13.953935183763548
Chillin' It,Cole Swindell,Country,62.0,29.636289941741737,65.0,2601126.0,32.36371005825826
You Need To Calm Down,Taylor Swift,Pop,76.0,69.52179962879978,100.0,149973500.0,6.4782003712002165
One Day,Matisyahu,Reggae,55.0,43.0387555384359,56.0,746195.0,11.9612444615641
Light On,David Cook,Pop,49.0,37.226498545041714,42.0,342042.0,11.773501454958286
When the Stars Go Blue,Tim McGraw,Country,45.0,47.90214403252987,71.0,5117638.0,-2.9021440325298684
Ignition,R. Kelly,R&B/Soul,69.0,45.97876999130525,69.0,2512604.0,23.02123000869475
Beautiful,Christina Aguilera,Pop,69.0,56.800811897396166,80.0,9406947.0,12.199188102603834
Beautiful,Christina Aguilera,Pop,69.0,56.800811897396166,80.0,9406947.0,12.199188102603834
No Surprise,Daughtry,Rock,50.0,47.598126204233644,67.0,2421937.0,2.401873795766356
No Surprise,Daughtry,Rock,50.0,47.598126204233644,67.0,2421937.0,2.401873795766356
Amazed,Lonestar,Country,55.0,38.42578671500919,60.0,1495025.0,16.57421328499081
Amazed,Lonestar,Country,55.0,38.42578671500919,60.0,1495025.0,16.57421328499081
Breakaway,Kelly Clarkson,Pop,45.0,49.65140242360168,82.0,11037647.0,-4.651402423601681
Breakaway,Kelly Clarkson,Pop,45.0,49.65140242360168,82.0,11037647.0,-4.651402423601681
Picture (feat. Sheryl Crow),Kid Rock,Hard Rock,8.0,52.43174668429287,67.0,3043636.0,-44.43174668429287
Picture (feat. Sheryl Crow),Kid Rock,Hard Rock,8.0,52.43174668429287,67.0,3043636.0,-44.43174668429287
Sound of Madness,Shinedown,Hard Rock,50.0,49.488414872717335,73.0,4618633.0,0.5115851272826646
Sound of Madness,Shinedown,Hard Rock,50.0,49.488414872717335,73.0,4618633.0,0.5115851272826646
Africa,Toto,Rock,44.0,48.48121963903448,77.0,3873108.0,-4.481219639034478
Africa,Toto,Rock,44.0,48.48121963903448,77.0,3873108.0,-4.481219639034478
Take a Back Road,Rodney Atkins,Country,65.0,47.32766768749659,61.0,2028532.0,17.672332312503407
Take a Back Road,Rodney Atkins,Country,65.0,47.32766768749659,61.0,2028532.0,17.672332312503407
Victorious,Panic! At the Disco,Alternative,67.0,51.364000506993094,78.0,12834379.0,15.635999493006906
Victorious,Panic! At the Disco,Alternative,67.0,51.364000506993094,78.0,12834379.0,15.635999493006906
Fairly Local,twenty one pilots,Alternative,64.0,58.19497992993349,85.0,26020787.0,5.8050200700665116
Fairly Local,twenty one pilots,Alternative,64.0,58.19497992993349,85.0,26020787.0,5.8050200700665116
Both of Us (feat. Taylor Swift),B.o.B,Hip-Hop/Rap,57.0,47.525861862757885,77.0,2373440.0,9.474138137242115
Both of Us (feat. Taylor Swift),B.o.B,Hip-Hop/Rap,57.0,47.525861862757885,77.0,2373440.0,9.474138137242115
You're the Inspiration,Chicago,Rock,20.0,43.04090782788046,72.0,4774602.0,-23.04090782788046
You're the Inspiration,Chicago,Rock,20.0,43.04090782788046,72.0,4774602.0,-23.04090782788046
Miss Jackson (feat. LOLO),Panic! At the Disco,Alternative,28.0,52.34820023709667,78.0,12834379.0,-24.34820023709667
Miss Jackson (feat. LOLO),Panic! At the Disco,Alternative,28.0,52.34820023709667,78.0,12834379.0,-24.34820023709667
Show Me What I'm Looking For,Carolina Liar,Pop,18.0,24.082427356784383,48.0,76855.0,-6.0824273567843825
Show Me What I'm Looking For,Carolina Liar,Pop,18.0,24.082427356784383,48.0,76855.0,-6.0824273567843825
Fire and Rain,James Taylor,Singer/Songwriter,23.0,47.99016161628048,67.0,2907478.0,-24.99016161628048
Fire and Rain,James Taylor,Singer/Songwriter,23.0,47.99016161628048,67.0,2907478.0,-24.99016161628048
Juke Box Hero,Foreigner,Rock,26.0,51.17157056980473,74.0,3958536.0,-25.17157056980473
Cleaning This Gun (Come on In Boy),Rodney Atkins,Country,55.0,46.96074293839359,61.0,2028532.0,8.039257061606413
Southern Cross,"Crosby, Stills & Nash",Rock,9.0,39.77431424256806,58.0,2085519.0,-30.77431424256806
You,Chris Young,Country,83.0,55.34386859902532,90.0,29538914.0,27.65613140097468
American Kids,Kenny Chesney,Country,72.0,47.330083583669484,71.0,4954062.0,24.669916416330516
Strong,One Direction,Pop,74.0,57.80098235867698,85.0,40607447.0,16.199017641323017
History,One Direction,Pop,71.0,58.21134561117105,85.0,40607447.0,12.788654388828952
Hallelujah,Pentatonix,Holiday,77.0,51.4194637403263,79.0,4048961.0,25.5805362596737
Doubt,twenty one pilots,Alternative,45.0,52.3267337947225,85.0,26020787.0,-7.3267337947225
Uptown Girl,Billy Joel,Pop,83.0,54.82827259973004,81.0,7667867.0,28.17172740026996
bad guy,Billie Eilish,Alternative,20.0,59.68858954463355,93.0,121975882.0,-39.68858954463355
Want U Back,Cher Lloyd,Pop,65.0,33.492410036144804,59.0,2536924.0,31.507589963855196
Best Song Ever,One Direction,Pop,76.0,56.27700480003016,85.0,40607447.0,19.722995199969837
Nothing Else Matters,Metallica,Metal,84.0,64.98301509706539,85.0,33112335.0,19.01698490293461
Talk Dirty (feat. 2 Chainz),Jason Derulo,Pop,16.0,52.32739283528241,78.0,12516470.0,-36.32739283528241
The Heart of Life,John Mayer,Pop,62.0,53.66728351292678,78.0,6275040.0,8.33271648707322
Rain Over Me (feat. Marc Anthony),Pitbull,Pop,77.0,57.00901005485645,87.0,12268125.0,19.990989945143554
Supermarket Flowers,Ed Sheeran,Pop,14.0,54.485691985488266,90.0,124370422.0,-40.485691985488266
Cheap Thrills,Sia,Pop,67.0,57.13894902367014,88.0,30874295.0,9.861050976329857
Give It Up to Me,Shakira,Pop,47.0,59.029023957946116,89.0,40948506.0,-12.029023957946116
The Judge,twenty one pilots,Alternative,66.0,53.64120659332164,85.0,26020787.0,12.358793406678359
We Don’t Talk Anymore (feat. Selena Gomez),Charlie Puth,Pop,47.0,56.531249257249726,82.0,25728999.0,-9.531249257249726
Farmer's Daughter,Rodney Atkins,Country,65.0,47.07085471918935,61.0,2028532.0,17.92914528081065
What Ifs (feat. Lauren Alaina),Kane Brown,Country,71.0,44.873002926830274,72.0,5830013.0,26.126997073169726
